filepath,label
Fake faces/fake_8067.png,fake
Fake faces/fake_688.png,fake
Real faces/real_4021.png,real
Fake faces/fake_3141.png,fake
Real faces/real_6826.png,real
Fake faces/fake_1361.png,fake
Fake faces/fake_7084.png,fake
Fake faces/fake_8051.png,fake
Real faces/real_8331.png,real
Fake faces/fake_9078.png,fake
Real faces/real_8993.png,real
Real faces/real_9818.png,real
Fake faces/fake_3874.png,fake
Fake faces/fake_9646.png,fake
Fake faces/fake_6993.png,fake
Fake faces/fake_989.png,fake
Real faces/real_9710.png,real
Real faces/real_6896.png,real
Fake faces/fake_4370.png,fake
Fake faces/fake_8679.png,fake
Real faces/real_8962.png,real
Real faces/real_5474.png,real
Real faces/real_6402.png,real
Real faces/real_3725.png,real
Real faces/real_3739.png,real
Fake faces/fake_9221.png,fake
Fake faces/fake_6084.png,fake
Real faces/real_8732.png,real
Fake faces/fake_7491.png,fake
Real faces/real_6775.png,real
Fake faces/fake_980.png,fake
Real faces/real_4291.png,real
Real faces/real_3579.png,real
Fake faces/fake_7568.png,fake
Real faces/real_928.png,real
Real faces/real_6529.png,real
Real faces/real_3844.png,real
Fake faces/fake_1143.png,fake
Fake faces/fake_9867.png,fake
Fake faces/fake_2779.png,fake
Fake faces/fake_2400.png,fake
Real faces/real_6148.png,real
Real faces/real_8319.png,real
Real faces/real_1815.png,real
Real faces/real_6072.png,real
Real faces/real_9300.png,real
Fake faces/fake_8847.png,fake
Fake faces/fake_587.png,fake
Real faces/real_9457.png,real
Real faces/real_5833.png,real
Fake faces/fake_264.png,fake
Fake faces/fake_4021.png,fake
Fake faces/fake_5377.png,fake
Real faces/real_8882.png,real
Fake faces/fake_5304.png,fake
Fake faces/fake_9489.png,fake
Fake faces/fake_8885.png,fake
Fake faces/fake_5218.png,fake
Real faces/real_5903.png,real
Real faces/real_7664.png,real
Fake faces/fake_5009.png,fake
Real faces/real_2129.png,real
Fake faces/fake_862.png,fake
Real faces/real_7779.png,real
Real faces/real_2740.png,real
Fake faces/fake_2470.png,fake
Real faces/real_8813.png,real
Fake faces/fake_4172.png,fake
Fake faces/fake_9779.png,fake
Real faces/real_1350.png,real
Real faces/real_9058.png,real
Fake faces/fake_6495.png,fake
Real faces/real_9922.png,real
Real faces/real_1522.png,real
Real faces/real_6760.png,real
Fake faces/fake_1862.png,fake
Real faces/real_2797.png,real
Real faces/real_7040.png,real
Real faces/real_2992.png,real
Fake faces/fake_6751.png,fake
Fake faces/fake_4059.png,fake
Fake faces/fake_4066.png,fake
Real faces/real_9755.png,real
Real faces/real_9152.png,real
Real faces/real_7457.png,real
Real faces/real_7683.png,real
Fake faces/fake_2821.png,fake
Fake faces/fake_9261.png,fake
Fake faces/fake_7964.png,fake
Real faces/real_88.png,real
Fake faces/fake_9399.png,fake
Real faces/real_8972.png,real
Fake faces/fake_3702.png,fake
Fake faces/fake_6250.png,fake
Fake faces/fake_8162.png,fake
Fake faces/fake_1190.png,fake
Real faces/real_8513.png,real
Real faces/real_1443.png,real
Real faces/real_9010.png,real
Fake faces/fake_2557.png,fake
Fake faces/fake_6249.png,fake
Fake faces/fake_2831.png,fake
Fake faces/fake_8081.png,fake
Fake faces/fake_2948.png,fake
Real faces/real_2301.png,real
Fake faces/fake_3292.png,fake
Fake faces/fake_1254.png,fake
Real faces/real_2361.png,real
Real faces/real_5071.png,real
Fake faces/fake_638.png,fake
Fake faces/fake_7402.png,fake
Fake faces/fake_6826.png,fake
Real faces/real_9264.png,real
Fake faces/fake_9675.png,fake
Real faces/real_9059.png,real
Fake faces/fake_4527.png,fake
Fake faces/fake_5251.png,fake
Fake faces/fake_4831.png,fake
Fake faces/fake_557.png,fake
Fake faces/fake_7842.png,fake
Real faces/real_8020.png,real
Real faces/real_8303.png,real
Real faces/real_6186.png,real
Fake faces/fake_336.png,fake
Fake faces/fake_4409.png,fake
Real faces/real_5023.png,real
Real faces/real_9790.png,real
Real faces/real_7839.png,real
Real faces/real_4391.png,real
Fake faces/fake_8233.png,fake
Fake faces/fake_5539.png,fake
Real faces/real_4639.png,real
Fake faces/fake_8482.png,fake
Fake faces/fake_7953.png,fake
Fake faces/fake_974.png,fake
Real faces/real_3274.png,real
Fake faces/fake_5734.png,fake
Real faces/real_9992.png,real
Real faces/real_6740.png,real
Real faces/real_257.png,real
Fake faces/fake_7974.png,fake
Fake faces/fake_5687.png,fake
Fake faces/fake_1643.png,fake
Fake faces/fake_551.png,fake
Real faces/real_8066.png,real
Fake faces/fake_6103.png,fake
Real faces/real_1768.png,real
Fake faces/fake_2089.png,fake
Real faces/real_5059.png,real
Real faces/real_7092.png,real
Fake faces/fake_5602.png,fake
Fake faces/fake_9311.png,fake
Real faces/real_8801.png,real
Fake faces/fake_9577.png,fake
Fake faces/fake_482.png,fake
Real faces/real_346.png,real
Real faces/real_5148.png,real
Fake faces/fake_1008.png,fake
Real faces/real_5020.png,real
Real faces/real_4344.png,real
Fake faces/fake_7864.png,fake
Real faces/real_6301.png,real
Real faces/real_2981.png,real
Real faces/real_2414.png,real
Fake faces/fake_4597.png,fake
Real faces/real_8797.png,real
Fake faces/fake_2550.png,fake
Real faces/real_9411.png,real
Real faces/real_6075.png,real
Real faces/real_3529.png,real
Fake faces/fake_3522.png,fake
Fake faces/fake_1439.png,fake
Fake faces/fake_7579.png,fake
Fake faces/fake_9290.png,fake
Fake faces/fake_3751.png,fake
Real faces/real_2065.png,real
Real faces/real_1704.png,real
Real faces/real_8141.png,real
Real faces/real_2084.png,real
Fake faces/fake_1811.png,fake
Real faces/real_103.png,real
Fake faces/fake_2529.png,fake
Real faces/real_5380.png,real
Fake faces/fake_5206.png,fake
Real faces/real_1788.png,real
Fake faces/fake_1169.png,fake
Fake faces/fake_4401.png,fake
Real faces/real_4618.png,real
Fake faces/fake_7584.png,fake
Fake faces/fake_2496.png,fake
Real faces/real_4189.png,real
Real faces/real_3999.png,real
Fake faces/fake_7364.png,fake
Fake faces/fake_3094.png,fake
Real faces/real_8323.png,real
Fake faces/fake_8732.png,fake
Real faces/real_3922.png,real
Fake faces/fake_8227.png,fake
Fake faces/fake_7532.png,fake
Fake faces/fake_7086.png,fake
Real faces/real_3698.png,real
Real faces/real_5277.png,real
Fake faces/fake_8798.png,fake
Real faces/real_57.png,real
Fake faces/fake_2724.png,fake
Fake faces/fake_121.png,fake
Real faces/real_5513.png,real
Real faces/real_1489.png,real
Fake faces/fake_8625.png,fake
Real faces/real_9437.png,real
Fake faces/fake_883.png,fake
Real faces/real_2467.png,real
Real faces/real_9742.png,real
Real faces/real_7053.png,real
Real faces/real_2026.png,real
Real faces/real_2812.png,real
Fake faces/fake_9249.png,fake
Fake faces/fake_5992.png,fake
Real faces/real_9016.png,real
Fake faces/fake_7384.png,fake
Real faces/real_8854.png,real
Fake faces/fake_5648.png,fake
Fake faces/fake_3526.png,fake
Fake faces/fake_8566.png,fake
Fake faces/fake_3206.png,fake
Fake faces/fake_2833.png,fake
Real faces/real_379.png,real
Fake faces/fake_3772.png,fake
Real faces/real_1527.png,real
Real faces/real_7898.png,real
Real faces/real_6561.png,real
Real faces/real_2388.png,real
Real faces/real_9881.png,real
Real faces/real_6690.png,real
Real faces/real_6920.png,real
Fake faces/fake_86.png,fake
Fake faces/fake_4576.png,fake
Fake faces/fake_4467.png,fake
Fake faces/fake_9884.png,fake
Fake faces/fake_2809.png,fake
Real faces/real_8056.png,real
Fake faces/fake_4684.png,fake
Fake faces/fake_7792.png,fake
Real faces/real_9289.png,real
Real faces/real_6593.png,real
Real faces/real_4783.png,real
Real faces/real_3425.png,real
Real faces/real_911.png,real
Fake faces/fake_506.png,fake
Fake faces/fake_3324.png,fake
Fake faces/fake_5844.png,fake
Fake faces/fake_8658.png,fake
Fake faces/fake_4655.png,fake
Real faces/real_4984.png,real
Real faces/real_3769.png,real
Real faces/real_6088.png,real
Real faces/real_1981.png,real
Real faces/real_6557.png,real
Fake faces/fake_3404.png,fake
Real faces/real_5761.png,real
Fake faces/fake_5722.png,fake
Real faces/real_5834.png,real
Real faces/real_7353.png,real
Real faces/real_7782.png,real
Real faces/real_3784.png,real
Fake faces/fake_1626.png,fake
Fake faces/fake_5326.png,fake
Real faces/real_1535.png,real
Fake faces/fake_6981.png,fake
Fake faces/fake_6593.png,fake
Real faces/real_5421.png,real
Fake faces/fake_9992.png,fake
Real faces/real_5527.png,real
Real faces/real_5183.png,real
Real faces/real_2605.png,real
Real faces/real_8083.png,real
Fake faces/fake_3409.png,fake
Real faces/real_7191.png,real
Real faces/real_7537.png,real
Real faces/real_4520.png,real
Real faces/real_7899.png,real
Real faces/real_9966.png,real
Real faces/real_8137.png,real
Fake faces/fake_922.png,fake
Fake faces/fake_2056.png,fake
Fake faces/fake_7240.png,fake
Real faces/real_4816.png,real
Real faces/real_8481.png,real
Fake faces/fake_4380.png,fake
Real faces/real_3059.png,real
Fake faces/fake_5959.png,fake
Real faces/real_2448.png,real
Fake faces/fake_4922.png,fake
Fake faces/fake_4264.png,fake
Real faces/real_3.png,real
Fake faces/fake_3275.png,fake
Fake faces/fake_7348.png,fake
Fake faces/fake_8066.png,fake
Fake faces/fake_6905.png,fake
Fake faces/fake_4306.png,fake
Real faces/real_8642.png,real
Real faces/real_8723.png,real
Real faces/real_344.png,real
Real faces/real_6188.png,real
Fake faces/fake_2241.png,fake
Fake faces/fake_8882.png,fake
Fake faces/fake_1277.png,fake
Fake faces/fake_7933.png,fake
Real faces/real_3315.png,real
Fake faces/fake_387.png,fake
Real faces/real_5248.png,real
Real faces/real_5381.png,real
Fake faces/fake_6708.png,fake
Real faces/real_42.png,real
Fake faces/fake_6303.png,fake
Fake faces/fake_9259.png,fake
Real faces/real_795.png,real
Fake faces/fake_9026.png,fake
Fake faces/fake_5307.png,fake
Real faces/real_2549.png,real
Fake faces/fake_5624.png,fake
Fake faces/fake_6610.png,fake
Real faces/real_7530.png,real
Fake faces/fake_2460.png,fake
Real faces/real_3100.png,real
Fake faces/fake_3816.png,fake
Fake faces/fake_8248.png,fake
Fake faces/fake_6823.png,fake
Real faces/real_46.png,real
Fake faces/fake_828.png,fake
Fake faces/fake_381.png,fake
Real faces/real_4307.png,real
Fake faces/fake_3168.png,fake
Real faces/real_4229.png,real
Real faces/real_4914.png,real
Fake faces/fake_2627.png,fake
Fake faces/fake_4910.png,fake
Real faces/real_9889.png,real
Fake faces/fake_4132.png,fake
Fake faces/fake_2812.png,fake
Real faces/real_8969.png,real
Fake faces/fake_9462.png,fake
Fake faces/fake_3785.png,fake
Real faces/real_5893.png,real
Real faces/real_5456.png,real
Real faces/real_8300.png,real
Fake faces/fake_7397.png,fake
Real faces/real_2189.png,real
Real faces/real_7917.png,real
Fake faces/fake_5143.png,fake
Real faces/real_2602.png,real
Fake faces/fake_3670.png,fake
Real faces/real_9948.png,real
Fake faces/fake_9275.png,fake
Fake faces/fake_6770.png,fake
Fake faces/fake_5892.png,fake
Fake faces/fake_8693.png,fake
Real faces/real_9123.png,real
Real faces/real_4983.png,real
Fake faces/fake_9180.png,fake
Fake faces/fake_4363.png,fake
Fake faces/fake_7614.png,fake
Real faces/real_7228.png,real
Real faces/real_7883.png,real
Fake faces/fake_6484.png,fake
Fake faces/fake_50.png,fake
Fake faces/fake_34.png,fake
Fake faces/fake_2913.png,fake
Real faces/real_2503.png,real
Fake faces/fake_391.png,fake
Real faces/real_4630.png,real
Real faces/real_1510.png,real
Real faces/real_6285.png,real
Fake faces/fake_4442.png,fake
Fake faces/fake_1530.png,fake
Fake faces/fake_5835.png,fake
Fake faces/fake_6301.png,fake
Fake faces/fake_7754.png,fake
Fake faces/fake_1743.png,fake
Fake faces/fake_894.png,fake
Real faces/real_1901.png,real
Real faces/real_708.png,real
Fake faces/fake_3124.png,fake
Real faces/real_5236.png,real
Real faces/real_2495.png,real
Real faces/real_688.png,real
Real faces/real_4450.png,real
Real faces/real_3184.png,real
Fake faces/fake_8487.png,fake
Fake faces/fake_6649.png,fake
Fake faces/fake_9585.png,fake
Real faces/real_2571.png,real
Fake faces/fake_7659.png,fake
Real faces/real_7731.png,real
Real faces/real_8509.png,real
Fake faces/fake_9529.png,fake
Real faces/real_7149.png,real
Fake faces/fake_2234.png,fake
Real faces/real_8180.png,real
Fake faces/fake_133.png,fake
Fake faces/fake_8773.png,fake
Real faces/real_4336.png,real
Real faces/real_1430.png,real
Fake faces/fake_8615.png,fake
Fake faces/fake_3171.png,fake
Real faces/real_5537.png,real
Fake faces/fake_3826.png,fake
Real faces/real_7231.png,real
Fake faces/fake_235.png,fake
Real faces/real_2270.png,real
Real faces/real_5900.png,real
Real faces/real_3507.png,real
Fake faces/fake_3885.png,fake
Fake faces/fake_1145.png,fake
Fake faces/fake_5159.png,fake
Fake faces/fake_5093.png,fake
Fake faces/fake_6583.png,fake
Real faces/real_3171.png,real
Real faces/real_3886.png,real
Fake faces/fake_9328.png,fake
Fake faces/fake_1296.png,fake
Real faces/real_4755.png,real
Fake faces/fake_1355.png,fake
Fake faces/fake_7505.png,fake
Fake faces/fake_9244.png,fake
Real faces/real_9734.png,real
Real faces/real_7365.png,real
Fake faces/fake_7493.png,fake
Fake faces/fake_3555.png,fake
Real faces/real_5784.png,real
Fake faces/fake_2293.png,fake
Fake faces/fake_6099.png,fake
Real faces/real_9380.png,real
Fake faces/fake_7399.png,fake
Fake faces/fake_5886.png,fake
Fake faces/fake_7859.png,fake
Fake faces/fake_5796.png,fake
Real faces/real_5598.png,real
Real faces/real_9052.png,real
Fake faces/fake_4324.png,fake
Real faces/real_8952.png,real
Real faces/real_5800.png,real
Real faces/real_6084.png,real
Fake faces/fake_1019.png,fake
Fake faces/fake_4342.png,fake
Fake faces/fake_0.png,fake
Fake faces/fake_3532.png,fake
Real faces/real_7877.png,real
Real faces/real_2277.png,real
Real faces/real_6428.png,real
Real faces/real_8246.png,real
Fake faces/fake_2622.png,fake
Real faces/real_4371.png,real
Real faces/real_6959.png,real
Real faces/real_9565.png,real
Real faces/real_7089.png,real
Real faces/real_9901.png,real
Real faces/real_6829.png,real
Real faces/real_1162.png,real
Real faces/real_2864.png,real
Fake faces/fake_2034.png,fake
Real faces/real_9618.png,real
Fake faces/fake_6160.png,fake
Real faces/real_7552.png,real
Real faces/real_7747.png,real
Fake faces/fake_6540.png,fake
Fake faces/fake_5812.png,fake
Fake faces/fake_9202.png,fake
Fake faces/fake_8060.png,fake
Fake faces/fake_4323.png,fake
Fake faces/fake_1451.png,fake
Real faces/real_6987.png,real
Fake faces/fake_1874.png,fake
Real faces/real_1355.png,real
Fake faces/fake_6908.png,fake
Real faces/real_8816.png,real
Real faces/real_7167.png,real
Fake faces/fake_1463.png,fake
Real faces/real_8310.png,real
Real faces/real_8349.png,real
Fake faces/fake_3611.png,fake
Fake faces/fake_7788.png,fake
Real faces/real_9002.png,real
Real faces/real_3901.png,real
Fake faces/fake_9765.png,fake
Real faces/real_5814.png,real
Real faces/real_6220.png,real
Real faces/real_563.png,real
Real faces/real_7298.png,real
Fake faces/fake_3066.png,fake
Fake faces/fake_7591.png,fake
Fake faces/fake_7389.png,fake
Fake faces/fake_6582.png,fake
Real faces/real_2559.png,real
Real faces/real_7199.png,real
Fake faces/fake_8596.png,fake
Real faces/real_826.png,real
Real faces/real_5945.png,real
Real faces/real_8823.png,real
Fake faces/fake_3008.png,fake
Fake faces/fake_8541.png,fake
Fake faces/fake_5811.png,fake
Real faces/real_290.png,real
Real faces/real_4768.png,real
Real faces/real_6672.png,real
Real faces/real_5654.png,real
Real faces/real_3926.png,real
Fake faces/fake_8626.png,fake
Real faces/real_7222.png,real
Fake faces/fake_3089.png,fake
Real faces/real_2898.png,real
Fake faces/fake_6616.png,fake
Real faces/real_7583.png,real
Fake faces/fake_5457.png,fake
Real faces/real_640.png,real
Fake faces/fake_7831.png,fake
Fake faces/fake_3722.png,fake
Fake faces/fake_895.png,fake
Fake faces/fake_7745.png,fake
Real faces/real_482.png,real
Real faces/real_6091.png,real
Real faces/real_7290.png,real
Fake faces/fake_7952.png,fake
Fake faces/fake_2594.png,fake
Fake faces/fake_9128.png,fake
Fake faces/fake_470.png,fake
Fake faces/fake_835.png,fake
Real faces/real_3978.png,real
Real faces/real_6421.png,real
Real faces/real_3375.png,real
Fake faces/fake_6609.png,fake
Fake faces/fake_3924.png,fake
Real faces/real_4779.png,real
Real faces/real_6932.png,real
Fake faces/fake_2686.png,fake
Fake faces/fake_2025.png,fake
Real faces/real_2622.png,real
Fake faces/fake_8928.png,fake
Fake faces/fake_1085.png,fake
Fake faces/fake_1730.png,fake
Real faces/real_4580.png,real
Fake faces/fake_4095.png,fake
Fake faces/fake_7315.png,fake
Fake faces/fake_7471.png,fake
Real faces/real_9202.png,real
Fake faces/fake_3204.png,fake
Real faces/real_6463.png,real
Fake faces/fake_8710.png,fake
Real faces/real_1153.png,real
Fake faces/fake_3496.png,fake
Real faces/real_9926.png,real
Fake faces/fake_2965.png,fake
Fake faces/fake_3969.png,fake
Fake faces/fake_3828.png,fake
Fake faces/fake_8903.png,fake
Real faces/real_9201.png,real
Fake faces/fake_2670.png,fake
Real faces/real_5635.png,real
Real faces/real_4880.png,real
Fake faces/fake_5658.png,fake
Real faces/real_4024.png,real
Real faces/real_7200.png,real
Real faces/real_8187.png,real
Real faces/real_4510.png,real
Real faces/real_4072.png,real
Fake faces/fake_8024.png,fake
Fake faces/fake_1864.png,fake
Fake faces/fake_2224.png,fake
Fake faces/fake_660.png,fake
Fake faces/fake_2063.png,fake
Real faces/real_852.png,real
Real faces/real_467.png,real
Real faces/real_6662.png,real
Fake faces/fake_7325.png,fake
Fake faces/fake_3818.png,fake
Fake faces/fake_9497.png,fake
Fake faces/fake_3754.png,fake
Fake faces/fake_971.png,fake
Fake faces/fake_8495.png,fake
Fake faces/fake_9732.png,fake
Real faces/real_736.png,real
Real faces/real_8136.png,real
Fake faces/fake_8123.png,fake
Fake faces/fake_8793.png,fake
Fake faces/fake_7090.png,fake
Fake faces/fake_8507.png,fake
Real faces/real_450.png,real
Fake faces/fake_9946.png,fake
Real faces/real_7014.png,real
Real faces/real_2457.png,real
Real faces/real_6863.png,real
Fake faces/fake_4424.png,fake
Fake faces/fake_2990.png,fake
Real faces/real_2392.png,real
Fake faces/fake_4780.png,fake
